Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,S,S_1,S_2,S_3,S_4,S_5,S_6
5468,3.608889,0.040721178,0.100404084,0.4999955,0.50785875,0.50106204,0.49755844,0.50002766,0.50145304,1112,146,92,117,256,114,387
5469,3.6078975,0.040721178,0.100404084,0.4999955,0.5078578,0.5008637,0.49756265,0.50002825,0.50146383,1112,146,92,117,256,114,387
5470,3.6080885,0.040721178,0.100404084,0.4999955,0.50785905,0.5011289,0.4975518,0.50002754,0.50144905,1112,146,92,117,256,114,387
5471,3.6075575,0.040721178,0.100404084,0.4999955,0.5078578,0.5011044,0.4975542,0.5000281,0.50145495,1112,146,92,117,256,114,387
5472,3.6068928,0.040721178,0.100404084,0.49999556,0.50785905,0.5010764,0.49754506,0.5000272,0.50145674,1112,146,92,117,256,114,387
5473,3.6064153,0.040721178,0.100404084,0.4999955,0.50785756,0.501069,0.49755484,0.5000281,0.5014514,1112,146,92,117,256,114,387
5474,3.605363,0.040721178,0.100404084,0.4999955,0.50785875,0.50085515,0.4975528,0.5000274,0.50146216,1112,146,92,117,256,114,387
5475,3.6054106,0.040721178,0.100404084,0.49999556,0.50785804,0.501093,0.49754632,0.5000277,0.5014459,1112,146,92,117,256,114,387
5476,3.6043994,0.040721178,0.100404084,0.4999955,0.5078583,0.50087565,0.49754173,0.5000273,0.5014573,1112,146,92,117,256,114,387
5477,3.6044562,0.040721178,0.100404084,0.49999562,0.50785834,0.5011135,0.49754447,0.50002795,0.5014451,1112,146,92,117,256,114,387
5478,3.6034265,0.040721178,0.100404084,0.49999562,0.5078582,0.50087273,0.49753222,0.5000274,0.50145525,1112,146,92,117,256,114,387
5479,3.6032796,0.040721178,0.100404084,0.49999556,0.50785834,0.5010578,0.4975503,0.5000279,0.5014439,1112,146,92,117,256,114,387
5480,3.6029139,0.040721178,0.100404084,0.49999562,0.5078583,0.50107014,0.4975349,0.5000274,0.5014495,1112,146,92,117,256,114,387
5481,3.6021733,0.040721178,0.100404084,0.4999955,0.5078585,0.5010201,0.49752876,0.5000279,0.5014487,1112,146,92,117,256,114,387
5482,3.6018846,0.040721178,0.100404084,0.49999562,0.50785816,0.5010349,0.4975269,0.5000274,0.5014478,1112,146,92,117,256,114,387
5483,3.6011415,0.040721178,0.100404084,0.49999562,0.50785834,0.5009635,0.49752763,0.5000276,0.5014519,1112,146,92,117,256,114,387
5484,3.6007876,0.040721178,0.100404084,0.49999562,0.5078583,0.50100327,0.497534,0.50002813,0.5014429,1112,146,92,117,256,114,387
5485,3.5998354,0.040721178,0.100404084,0.49999562,0.50785834,0.50082165,0.49752566,0.50002766,0.50145584,1112,146,92,117,256,114,387
5486,3.6000574,0.040721178,0.100404084,0.4999955,0.50785816,0.5010805,0.49752706,0.500028,0.5014366,1112,146,92,117,256,114,387
5487,3.5989027,0.040721178,0.100404084,0.49999556,0.50785834,0.50080127,0.497527,0.5000276,0.5014494,1112,146,92,117,256,114,387
5488,3.598878,0.040721178,0.100404084,0.49999562,0.5078585,0.50103253,0.49752492,0.5000282,0.5014391,1112,146,92,117,256,114,387
5489,3.5984337,0.040721178,0.100404084,0.49999562,0.5078578,0.50101036,0.497509,0.5000277,0.50144637,1112,146,92,117,256,114,387
5490,3.5978198,0.040721178,0.100404084,0.49999562,0.5078593,0.50098205,0.49752906,0.50002784,0.501437,1112,146,92,117,256,114,387
5491,3.597425,0.040721178,0.100404084,0.49999562,0.5078578,0.50100124,0.4975105,0.5000277,0.50144166,1112,146,92,117,256,114,387
5492,3.5964446,0.040721178,0.100404084,0.49999562,0.50785875,0.50076485,0.49753413,0.5000277,0.50144243,1112,146,92,117,256,114,387
5493,3.5965457,0.040721178,0.100404084,0.49999562,0.5078581,0.50102645,0.49749976,0.5000279,0.50144076,1112,146,92,117,256,114,387
5494,3.5955815,0.040721178,0.100404084,0.49999562,0.50785804,0.5007916,0.49750963,0.50002795,0.50143975,1112,146,92,117,256,114,387
5495,3.5955982,0.040721178,0.100404084,0.49999562,0.5078593,0.5010195,0.49750304,0.50002813,0.50143963,1112,146,92,117,256,114,387
5496,3.5946383,0.040721178,0.100404084,0.49999562,0.50785744,0.5007773,0.4975177,0.50002813,0.50143313,1112,146,92,117,256,114,387
5497,3.594276,0.040721178,0.100404084,0.49999562,0.50785935,0.50084484,0.49751025,0.50002784,0.5014415,1112,146,92,117,256,114,387
5498,3.5943768,0.040721178,0.100404084,0.49999565,0.5078575,0.501056,0.49750328,0.5000278,0.50143033,1112,146,92,117,256,114,387
5499,3.593317,0.040721178,0.100404084,0.49999565,0.5078588,0.50079167,0.49750903,0.50002825,0.50144124,1112,146,92,117,256,114,387
5500,3.5931218,0.040721178,0.100404084,0.49999562,0.50785804,0.5008888,0.4975074,0.50002813,0.5014293,1112,146,92,117,256,114,387
5501,3.5926142,0.040721178,0.100404084,0.49999565,0.5078588,0.5008598,0.49748877,0.5000285,0.50143254,1112,146,92,117,256,114,387
5502,3.5920658,0.040721178,0.100404084,0.49999565,0.507858,0.50085425,0.49750337,0.5000281,0.5014345,1112,146,92,117,256,114,387
5503,3.592164,0.040721178,0.100404084,0.49999565,0.5078586,0.5010575,0.49748215,0.5000285,0.5014307,1112,146,92,117,256,114,387
5504,3.5910413,0.040721178,0.10071498,0.49999565,0.5078583,0.50078636,0.497517,0.50002795,0.5014273,1112,146,92,117,256,114,387
5505,3.590855,0.040721178,0.100404084,0.49999565,0.5078585,0.5008755,0.49748936,0.50002867,0.5014307,1112,146,92,117,256,114,387
5506,3.5902123,0.040721178,0.10071498,0.4999957,0.5078583,0.5008149,0.497486,0.500029,0.501436,1112,146,92,117,256,114,387
5507,3.58989,0.040721178,0.100404084,0.4999957,0.5078586,0.50087863,0.49748254,0.5000284,0.5014297,1112,146,92,117,256,114,387
5508,3.589188,0.040721178,0.100404084,0.4999957,0.5078583,0.5007202,0.4974692,0.500029,0.501436,1112,146,92,117,256,114,387
5509,3.58918,0.040721178,0.10071498,0.4999957,0.5078586,0.5009308,0.49748197,0.5000284,0.5014234,1112,146,92,117,256,114,387
5510,3.5882592,0.040721178,0.100404084,0.4999957,0.5078583,0.50071406,0.49747065,0.5000288,0.5014309,1112,146,92,117,256,114,387
5511,3.5881743,0.040721178,0.10071498,0.4999957,0.5078586,0.5009025,0.497472,0.5000281,0.50143033,1112,146,92,117,256,114,387
5512,3.5877838,0.040721178,0.10071498,0.4999957,0.5078583,0.50089806,0.49745446,0.5000285,0.5014356,1112,146,92,117,256,114,387
5513,3.5871935,0.040721178,0.10071498,0.4999957,0.5078582,0.5008579,0.49745804,0.50002825,0.50142926,1112,146,92,117,256,114,387
5514,3.5868514,0.040721178,0.10071498,0.4999957,0.5078583,0.50086254,0.4974445,0.50002867,0.5014336,1112,146,92,117,256,114,387
5515,3.5863047,0.040721178,0.10071498,0.4999957,0.5078585,0.5008415,0.4974655,0.50002825,0.5014238,1112,146,92,117,256,114,387
5516,3.585945,0.040721178,0.10071498,0.49999577,0.5078583,0.50086737,0.49744895,0.50002855,0.50142854,1112,146,92,117,256,114,387
5517,3.585506,0.040721178,0.10071498,0.49999577,0.5078582,0.5008425,0.49745512,0.50002897,0.50143,1112,146,92,117,256,114,387
5518,3.5849485,0.040721178,0.10071498,0.49999577,0.5078582,0.5008103,0.49743456,0.50002843,0.50143635,1112,146,92,117,256,114,387
5519,3.5842283,0.040721178,0.10071498,0.4999957,0.5078585,0.50062853,0.49745136,0.50002867,0.50142556,1112,146,92,117,256,114,387
5520,3.5841737,0.040721178,0.10071498,0.49999583,0.507858,0.5008406,0.49743828,0.500028,0.5014293,1112,146,92,117,256,114,387
5521,3.5837507,0.040721178,0.10071498,0.49999583,0.5078586,0.50082874,0.49743545,0.50002867,0.5014279,1112,146,92,117,256,114,387
5522,3.582978,0.040721178,0.10071498,0.49999586,0.50785846,0.5006439,0.49746236,0.50002813,0.5014251,1112,146,92,117,256,114,387
5523,3.5831385,0.040721178,0.10071498,0.49999586,0.50785834,0.50088876,0.49743152,0.5000287,0.5014251,1112,146,92,117,256,114,387
5524,3.5821166,0.040721178,0.10071498,0.49999586,0.50785846,0.5006373,0.49743867,0.50002825,0.5014284,1112,146,92,117,256,114,387
5525,3.5822582,0.040721178,0.10071498,0.49999586,0.50785804,0.5008831,0.49743623,0.50002855,0.50142473,1112,146,92,117,256,114,387
5526,3.5817847,0.040721178,0.10071498,0.49999592,0.50785875,0.5008489,0.49743468,0.50002885,0.5014216,1112,146,92,117,256,114,387
5527,3.5809112,0.040721178,0.10071498,0.49999586,0.50785804,0.50065523,0.49742016,0.5000284,0.5014333,1112,146,92,117,256,114,387
5528,3.581027,0.040721178,0.10071498,0.49999586,0.50785875,0.50085,0.49741954,0.50002867,0.5014192,1112,146,92,117,256,114,387
5529,3.580059,0.040721178,0.10071498,0.49999583,0.50785804,0.5006373,0.49741837,0.50002825,0.50143087,1112,146,92,117,256,114,387
5530,3.5802023,0.040721178,0.10071498,0.49999592,0.50785875,0.5008686,0.4974218,0.50002855,0.50141287,1112,146,92,117,256,114,387
5531,3.5792422,0.040721178,0.10071498,0.49999592,0.5078575,0.5006089,0.49742293,0.50002843,0.5014253,1112,146,92,117,256,114,387
5532,3.5793505,0.040721178,0.10071498,0.49999592,0.5078583,0.5008429,0.4974258,0.50002867,0.5014191,1112,146,92,117,256,114,387
5533,3.5787597,0.040721178,0.10071498,0.49999592,0.5078591,0.5006935,0.49736583,0.50002813,0.50142086,1112,146,92,117,256,114,387
5534,3.5782893,0.040721178,0.10071498,0.49999592,0.50785875,0.5006841,0.49741384,0.50002867,0.50141174,1112,146,92,117,256,114,387
5535,3.5776691,0.040721178,0.10071498,0.49999592,0.5078575,0.50065464,0.49739784,0.5000283,0.50142014,1112,146,92,117,256,114,387
5536,3.577517,0.040721178,0.10071498,0.49999592,0.5078582,0.5007262,0.49740148,0.5000288,0.50141364,1112,146,92,117,256,114,387
5537,3.5769508,0.040721178,0.10071498,0.49999586,0.50785834,0.5006682,0.49739483,0.500029,0.50141984,1112,146,92,117,256,114,387
5538,3.576766,0.040721178,0.10071498,0.49999592,0.50785905,0.5007225,0.4974116,0.50002855,0.5014178,1112,146,92,117,256,114,387
5539,3.5763187,0.040721178,0.10071498,0.49999592,0.50785804,0.50063694,0.49736765,0.5000289,0.50140524,1112,146,92,117,256,114,387
5540,3.5761006,0.040721178,0.10071498,0.49999592,0.507858,0.5007765,0.49737424,0.5000285,0.5014133,1112,146,92,117,256,114,387
5541,3.575159,0.040721178,0.10071498,0.49999592,0.50785905,0.5005322,0.49738774,0.5000288,0.50141895,1112,146,92,117,256,114,387
5542,3.5752416,0.040721178,0.10071498,0.49999604,0.5078577,0.50065774,0.49733153,0.5000285,0.5014086,1112,146,92,117,256,114,387
5543,3.5746613,0.040721178,0.10071498,0.49999598,0.50785804,0.5006488,0.49737406,0.5000289,0.5014046,1112,146,92,117,256,114,387
5544,3.573937,0.040721178,0.10071498,0.49999598,0.50785875,0.5004678,0.49737138,0.5000283,0.5014162,1112,146,92,117,256,114,387
5545,3.5740457,0.040721178,0.10071498,0.49999592,0.50785804,0.5007061,0.49738124,0.5000288,0.5014058,1112,146,92,117,256,114,387
5546,3.5734415,0.040721178,0.10071498,0.49999604,0.50785875,0.50055283,0.49734455,0.5000292,0.5014081,1112,146,92,117,256,114,387
5547,3.573051,0.040721178,0.10071498,0.49999592,0.50785804,0.5006167,0.49735978,0.50002855,0.5014098,1112,146,92,117,256,114,387
5548,3.5727637,0.040721178,0.10071498,0.49999598,0.50785875,0.50055933,0.49733564,0.5000291,0.5013999,1112,146,92,117,256,114,387
5549,3.5721264,0.040721178,0.10071498,0.49999598,0.5078578,0.5004871,0.49734294,0.50002897,0.50140923,1112,146,92,117,256,114,387
5550,3.5718896,0.040721178,0.10071498,0.49999592,0.507859,0.5006032,0.49735624,0.5000288,0.5014033,1112,146,92,117,256,114,387
5551,3.5712476,0.040721178,0.10071498,0.49999604,0.50785804,0.5004282,0.49736464,0.5000285,0.5014128,1112,146,92,117,256,114,387
5552,3.5713754,0.040721178,0.10071498,0.49999598,0.50785846,0.50058544,0.4973256,0.500029,0.5013974,1112,146,92,117,256,114,387
5553,3.5707912,0.040721178,0.10071498,0.49999598,0.50785834,0.5005979,0.49733675,0.5000286,0.50140816,1112,146,92,117,256,114,387
5554,3.5705504,0.040721178,0.10071498,0.49999598,0.5078583,0.5005121,0.49732438,0.5000288,0.50139576,1112,146,92,117,256,114,387
5555,3.570007,0.040721178,0.10071498,0.49999598,0.50785834,0.5005561,0.497334,0.5000285,0.50140613,1112,146,92,117,256,114,387
5556,3.5694625,0.040721178,0.10071498,0.49999604,0.5078582,0.5004406,0.49734494,0.50002885,0.5014033,1112,146,92,117,256,114,387
5557,3.5693092,0.040721178,0.10071498,0.49999598,0.5078586,0.5005437,0.49734172,0.5000295,0.5014063,1112,146,92,117,256,114,387
5558,3.5692048,0.040721178,0.10071498,0.49999598,0.50785846,0.5006239,0.49731514,0.50002885,0.5013933,1112,146,92,117,256,114,387
5559,3.5683663,0.040721178,0.10071498,0.49999604,0.50785804,0.50040597,0.4973287,0.5000294,0.50140727,1112,146,92,117,256,114,387
5560,3.5682824,0.040721178,0.10071498,0.49999604,0.5078595,0.50055754,0.4973389,0.5000286,0.5014016,1112,146,92,117,256,114,387
5561,3.5680196,0.040721178,0.10071498,0.49999604,0.50785726,0.5004967,0.49728507,0.5000292,0.5014004,1112,146,92,117,256,114,387
5562,3.567536,0.040721178,0.10071498,0.49999604,0.5078595,0.5005212,0.49732035,0.50002843,0.5014001,1112,146,92,117,256,114,387
5563,3.5673196,0.040721178,0.10071498,0.49999604,0.50785726,0.5005445,0.49729094,0.5000295,0.50139314,1112,146,92,117,256,114,387
5564,3.5665798,0.040721178,0.10071498,0.49999604,0.5078595,0.50038666,0.497303,0.5000284,0.50140655,1112,146,92,117,256,114,387
5565,3.5664582,0.040721178,0.10071498,0.49999604,0.50785697,0.50050724,0.4973181,0.50002927,0.50139993,1112,146,92,117,256,114,387
5566,3.5659325,0.040721178,0.10071498,0.49999607,0.50785905,0.5004237,0.49731183,0.5000294,0.50140727,1112,146,92,117,256,114,387
5567,3.5659122,0.040721178,0.10071498,0.49999604,0.50785804,0.5004659,0.49728364,0.5000289,0.50139195,1112,146,92,117,256,114,387
5568,3.5653453,0.040721178,0.10071498,0.49999607,0.50785846,0.5004579,0.49729913,0.50002927,0.50140494,1112,146,92,117,256,114,387
5569,3.565259,0.040721178,0.10071498,0.49999604,0.50785834,0.5004775,0.49726987,0.5000288,0.50139105,1112,146,92,117,256,114,387
5570,3.5647204,0.040721178,0.10071498,0.49999604,0.50785846,0.5005023,0.4972872,0.50002927,0.50140333,1112,146,92,117,256,114,387
5571,3.564443,0.040721178,0.10071498,0.49999613,0.50785834,0.50042796,0.49727792,0.5000286,0.50138944,1112,146,92,117,256,114,387
5572,3.5638664,0.040721178,0.10071498,0.49999613,0.5078582,0.5003874,0.49728432,0.5000294,0.5013988,1112,146,92,117,256,114,387
5573,3.563747,0.040721178,0.10071498,0.49999613,0.5078585,0.5005185,0.49729398,0.5000288,0.50139797,1112,146,92,117,256,114,387
5574,3.5635064,0.040721178,0.10071498,0.49999613,0.5078582,0.5004394,0.49725235,0.500029,0.5013962,1112,146,92,117,256,114,387
5575,3.562834,0.040721178,0.10071498,0.49999613,0.50785846,0.5003205,0.49728036,0.5000295,0.50139815,1112,146,92,117,256,114,387
5576,3.5626905,0.040721178,0.10071498,0.49999613,0.5078582,0.5004766,0.49727443,0.50002897,0.5014043,1112,146,92,117,256,114,387
5577,3.5625777,0.040721178,0.10071498,0.49999613,0.50785834,0.50043976,0.49723893,0.5000296,0.5013893,1112,146,92,117,256,114,387
5578,3.5620346,0.040721178,0.10071498,0.49999613,0.50785846,0.5004433,0.49726486,0.5000293,0.5013967,1112,146,92,117,256,114,387
5579,3.5619044,0.040721178,0.10071498,0.49999613,0.50785834,0.50050855,0.4972156,0.50002956,0.5013967,1112,146,92,117,256,114,387
5580,3.561233,0.040721178,0.10071498,0.49999613,0.50785846,0.50031406,0.49727124,0.5000291,0.5013912,1112,146,92,117,256,114,387
5581,3.561122,0.040721178,0.10071498,0.4999962,0.50785834,0.50047654,0.4972676,0.50002956,0.50139457,1112,146,92,117,256,114,387
5582,3.5609746,0.040721178,0.10071498,0.49999613,0.5078582,0.5004358,0.49721935,0.50002897,0.5013894,1112,146,92,117,256,114,387
5583,3.5603223,0.040721178,0.10071498,0.4999962,0.50785846,0.50030565,0.4972552,0.50002927,0.5013882,1112,146,92,117,256,114,387
5584,3.5601478,0.040721178,0.10071498,0.4999962,0.5078582,0.50046206,0.49724802,0.50002974,0.5013944,1112,146,92,117,256,114,387
5585,3.5599473,0.040721178,0.10071498,0.4999962,0.50785834,0.50041056,0.49722338,0.5000293,0.5013847,1112,146,92,117,256,114,387
5586,3.5595393,0.040721178,0.10071498,0.49999613,0.5078582,0.50046736,0.49723852,0.5000297,0.501394,1112,146,92,117,256,114,387
5587,3.5593712,0.040721178,0.10071498,0.49999613,0.5078585,0.50043213,0.4972081,0.5000289,0.50138605,1112,146,92,117,256,114,387
5588,3.5586572,0.040721178,0.10071498,0.49999613,0.5078583,0.5002605,0.49724442,0.5000293,0.5013886,1112,146,92,117,256,114,387
5589,3.5583973,0.040721178,0.10071498,0.4999962,0.5078585,0.5003199,0.4972336,0.5000287,0.50139314,1112,146,92,117,256,114,387
5590,3.558267,0.040721178,0.10071498,0.49999624,0.5078583,0.5004368,0.49724257,0.5000294,0.50138986,1112,146,92,117,256,114,387
5591,3.5581486,0.040721178,0.10071498,0.49999624,0.507858,0.50042033,0.49719518,0.5000288,0.50138444,1112,146,92,117,256,114,387
5592,3.5577683,0.040721178,0.10071498,0.49999624,0.5078582,0.5004624,0.49723577,0.5000289,0.5013808,1112,146,92,117,256,114,387
5593,3.5574825,0.040721178,0.10071498,0.49999613,0.50785834,0.500381,0.49719384,0.50002855,0.5013832,1112,146,92,117,256,114,387
5594,3.5569127,0.040721178,0.10071498,0.49999613,0.5078582,0.5003311,0.4972216,0.5000292,0.5013836,1112,146,92,117,256,114,387
5595,3.556915,0.040721178,0.10071498,0.49999613,0.507858,0.5003642,0.49718037,0.50002956,0.5013823,1112,146,92,117,256,114,387
5596,3.5563557,0.040721178,0.10071498,0.4999962,0.50785893,0.50038236,0.49720597,0.5000287,0.5013875,1112,146,92,117,256,114,387
5597,3.5563278,0.040721178,0.10071498,0.49999613,0.5078578,0.5003911,0.49718404,0.5000293,0.5013751,1112,146,92,117,256,114,387
5598,3.5556684,0.040721178,0.10071498,0.49999613,0.5078582,0.5002299,0.49719858,0.5000286,0.50138986,1112,146,92,117,256,114,387
5599,3.5554497,0.040721178,0.10071498,0.4999962,0.50785905,0.5004009,0.49720782,0.50002897,0.50138867,1112,146,92,117,256,114,387
5600,3.5553637,0.040721178,0.10071498,0.4999962,0.5078577,0.50041145,0.49717462,0.50002885,0.5013809,1112,146,92,117,256,114,387
5601,3.5550084,0.040721178,0.10071498,0.49999613,0.50785834,0.5004263,0.49719763,0.50002897,0.501385,1112,146,92,117,256,114,387
5602,3.554812,0.040721178,0.10071498,0.49999613,0.50785905,0.5003989,0.49717456,0.5000286,0.5013738,1112,146,92,117,256,114,387
5603,3.5541651,0.040721178,0.10071498,0.4999962,0.5078578,0.50026554,0.49719936,0.50002897,0.50137836,1112,146,92,117,256,114,387
5604,3.5541177,0.040721178,0.10071498,0.49999613,0.5078582,0.5004173,0.49719557,0.5000293,0.5013826,1112,146,92,117,256,114,387
5605,3.553879,0.040721178,0.10071498,0.49999613,0.50785905,0.5003427,0.49717295,0.50002867,0.50137216,1112,146,92,117,256,114,387
5606,3.553295,0.040721178,0.10071498,0.49999613,0.5078577,0.5002394,0.4971826,0.5000295,0.5013797,1112,146,92,117,256,114,387
5607,3.5532382,0.040721178,0.10071498,0.49999613,0.5078585,0.5003747,0.49720055,0.5000288,0.50137013,1112,146,92,117,256,114,387
5608,3.5529587,0.040721178,0.10071498,0.49999613,0.5078582,0.50033534,0.4971608,0.500029,0.50137186,1112,146,92,117,256,114,387
5609,3.5526667,0.040721178,0.10071498,0.49999613,0.50785834,0.5003699,0.49719256,0.50002885,0.5013709,1112,146,92,117,256,114,387
5610,3.552489,0.040721178,0.10071498,0.49999613,0.50785846,0.5003552,0.49714667,0.5000291,0.5013703,1112,146,92,117,256,114,387
5611,3.551907,0.040721178,0.10071498,0.49999624,0.5078583,0.500232,0.49717993,0.5000298,0.5013691,1112,146,92,117,256,114,387
5612,3.5518625,0.040721178,0.10071498,0.49999613,0.50785846,0.5002473,0.4971441,0.5000291,0.50136715,1112,146,92,117,256,114,387
5613,3.551448,0.040721178,0.10071498,0.49999624,0.50785834,0.5003313,0.49717167,0.5000298,0.5013665,1112,146,92,117,256,114,387
5614,3.5514042,0.040721178,0.10071498,0.49999624,0.5078582,0.50032765,0.49715,0.50002927,0.50135726,1112,146,92,117,256,114,387
5615,3.5507636,0.040721178,0.10071498,0.49999613,0.5078585,0.5001754,0.49716365,0.50002956,0.50136834,1112,146,92,117,256,114,387
5616,3.5506566,0.040721178,0.10071498,0.49999624,0.5078582,0.5003392,0.4971927,0.5000294,0.5013562,1112,146,92,117,256,114,387
5617,3.5505867,0.040721178,0.10071498,0.49999624,0.5078586,0.50030965,0.49713808,0.5000297,0.5013573,1112,146,92,117,256,114,387
5618,3.5501447,0.040721178,0.10071498,0.49999624,0.5078582,0.5003541,0.49716377,0.5000294,0.5013615,1112,146,92,117,256,114,387
5619,3.549703,0.040721178,0.10071498,0.49999624,0.5078585,0.5002071,0.49718583,0.5000298,0.50136393,1112,146,92,117,256,114,387
5620,3.5496817,0.040721178,0.10071498,0.4999962,0.5078579,0.5003368,0.497136,0.50003046,0.5013569,1112,146,92,117,256,114,387
5621,3.5493853,0.040721178,0.10071498,0.4999962,0.5078582,0.50037843,0.49715617,0.50002956,0.50136274,1112,146,92,117,256,114,387
5622,3.5492566,0.040721178,0.10071498,0.49999624,0.50785893,0.5003197,0.49712878,0.5000299,0.501351,1112,146,92,117,256,114,387
