Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,PhatBar_6,PhatBar_7,PhatBar_8,PhatBar_9,PhatBar_10,S,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10
8021,24.67264,0.13867927,0.34052533,0.49820694,0.48794305,0.5006286,0.33455268,0.5017089,0.60288763,0.49846354,0.4999934,0.5026777,0.5020647,533,102,113,17,12,14,102,70,2,26,75
8022,26.09264,0.13773584,0.33958727,0.4917443,0.52842146,0.5005628,0.3331633,0.5017636,0.5897326,0.4976994,0.5000066,0.502689,0.50250745,533,102,113,17,12,14,102,70,2,26,75
8023,24.594246,0.13773584,0.3414634,0.49853706,0.4892483,0.5005336,0.33458593,0.50164294,0.60309356,0.49769577,0.49999398,0.50271094,0.5019353,533,102,113,17,12,14,102,70,2,26,75
8024,26.416658,0.13679248,0.33958727,0.49161246,0.5301671,0.50054765,0.3328269,0.50167865,0.58871245,0.49805817,0.5000053,0.50274026,0.5024084,533,102,113,17,12,14,102,70,2,26,75
8025,24.660223,0.13773584,0.3414634,0.4986918,0.48777807,0.5005086,0.3344573,0.5013804,0.6033467,0.497763,0.49999607,0.50274736,0.50192064,533,102,113,17,12,14,102,70,2,26,75
8026,26.532434,0.13679248,0.3377111,0.49151665,0.5308896,0.5005121,0.3326468,0.5014336,0.5882889,0.4982004,0.50000435,0.50276953,0.5024159,533,102,113,17,12,14,102,70,2,26,75
8027,24.652237,0.13773584,0.34052533,0.49870524,0.48801473,0.5004777,0.3343731,0.50138205,0.6030765,0.49788502,0.4999958,0.50274223,0.5018079,533,102,113,17,12,14,102,70,2,26,75
8028,26.575941,0.13679248,0.3377111,0.4916501,0.53104967,0.50039625,0.33256617,0.50137824,0.5883004,0.49821657,0.50000364,0.50276357,0.5023232,533,102,113,17,12,14,102,70,2,26,75
8029,24.5942,0.13773584,0.33958727,0.498713,0.48957884,0.50038654,0.3343104,0.5011729,0.60248584,0.49789494,0.49999708,0.5027708,0.50182295,533,102,113,17,12,14,102,70,2,26,75
8030,26.298115,0.13679248,0.33864915,0.49233714,0.52808076,0.5003272,0.33255652,0.50118077,0.5893488,0.4982381,0.5000033,0.50274557,0.50228095,533,102,113,17,12,14,102,70,2,26,75
8031,24.435467,0.13773584,0.33958727,0.49778497,0.49619746,0.50032794,0.33409914,0.5011449,0.5996831,0.49866912,0.49999693,0.50275606,0.5017647,533,102,113,17,12,14,102,70,2,26,75
8032,25.822063,0.13679248,0.3377111,0.49290788,0.52455735,0.50026655,0.3329566,0.5012248,0.5912944,0.49789283,0.5000034,0.5027618,0.50216097,533,102,113,17,12,14,102,70,2,26,75
8033,24.403969,0.13773584,0.33864915,0.4968639,0.501384,0.5002612,0.33403048,0.50098383,0.59879,0.49813113,0.49999645,0.5027569,0.5019646,533,102,113,17,12,14,102,70,2,26,75
8034,25.872284,0.13679248,0.33677298,0.4930976,0.52486455,0.5002713,0.3328465,0.50103545,0.59070385,0.49813074,0.5000036,0.50276273,0.5021735,533,102,113,17,12,14,102,70,2,26,75
8035,24.429699,0.13773584,0.33864915,0.49778658,0.49801534,0.50025576,0.33396593,0.50094473,0.59948915,0.49811527,0.49999747,0.5027281,0.50176096,533,102,113,17,12,14,102,70,2,26,75
8036,25.954716,0.13679248,0.33677298,0.49291798,0.52547294,0.5002712,0.33262512,0.500958,0.5904235,0.49821433,0.50000226,0.50273883,0.50213987,533,102,113,17,12,14,102,70,2,26,75
8037,24.371674,0.13773584,0.33864915,0.49710873,0.49874893,0.50022,0.33390912,0.5007522,0.5994341,0.49822867,0.4999985,0.50273705,0.5019148,533,102,113,17,12,14,102,70,2,26,75
8038,26.1811,0.13584906,0.33677298,0.49284625,0.527154,0.50024986,0.33256575,0.5008441,0.58957094,0.4982489,0.5000013,0.5027324,0.5021786,533,102,113,17,12,14,102,70,2,26,75
8039,24.472315,0.13679248,0.33864915,0.4984486,0.49401015,0.50018036,0.3340313,0.50088745,0.6005843,0.49807662,0.49999872,0.5027101,0.5016909,533,102,113,17,12,14,102,70,2,26,75
8040,26.251839,0.13584906,0.3377111,0.49266684,0.52732795,0.50024253,0.33250555,0.5009488,0.58941126,0.49830642,0.5000015,0.5027122,0.50213,533,102,113,17,12,14,102,70,2,26,75
8041,24.379,0.13679248,0.33864915,0.49731153,0.49671125,0.50018835,0.33397278,0.50056946,0.5995689,0.4987541,0.49999827,0.5027034,0.5018574,533,102,113,17,12,14,102,70,2,26,75
8042,26.09174,0.13584906,0.3377111,0.49297175,0.5264684,0.5002093,0.33277085,0.5006771,0.590105,0.49799266,0.5000024,0.50270855,0.50217193,533,102,113,17,12,14,102,70,2,26,75
8043,24.408712,0.13679248,0.33864915,0.49788353,0.49577713,0.50014013,0.33404937,0.5007483,0.60043764,0.49793428,0.4999974,0.502694,0.50177556,533,102,113,17,12,14,102,70,2,26,75
8044,26.381445,0.13584906,0.3377111,0.4927125,0.5281997,0.5002257,0.33260858,0.50082123,0.58893895,0.49832034,0.50000304,0.5026998,0.5021049,533,102,113,17,12,14,102,70,2,26,75
8045,24.524199,0.13679248,0.33864915,0.49889758,0.49230754,0.5001529,0.3339602,0.5006077,0.6011129,0.49789342,0.4999973,0.50267196,0.5017102,533,102,113,17,12,14,102,70,2,26,75
8046,26.305538,0.13584906,0.3377111,0.49273753,0.52743995,0.5002171,0.33250502,0.50071794,0.5893415,0.49845162,0.5000028,0.5026667,0.50212353,533,102,113,17,12,14,102,70,2,26,75
8047,24.416523,0.13679248,0.33864915,0.4975605,0.49741626,0.50017196,0.33379412,0.5005964,0.5998439,0.4980739,0.49999723,0.5026682,0.50180453,533,102,113,17,12,14,102,70,2,26,75
8048,26.299847,0.13584906,0.3377111,0.49291128,0.5274734,0.50019085,0.33258575,0.500692,0.5892458,0.4984978,0.5000028,0.50264585,0.5020403,533,102,113,17,12,14,102,70,2,26,75
8049,24.420797,0.13679248,0.33864915,0.49768832,0.4962598,0.5001483,0.3337717,0.50049627,0.60028327,0.49797264,0.49999732,0.5026379,0.50186867,533,102,113,17,12,14,102,70,2,26,75
8050,26.561703,0.13584906,0.3377111,0.4928055,0.5289442,0.5001767,0.3325568,0.5006146,0.5883857,0.49854863,0.50000304,0.5026446,0.5021156,533,102,113,17,12,14,102,70,2,26,75
8051,24.50552,0.13679248,0.33864915,0.49856454,0.49304247,0.5001199,0.33381644,0.50064564,0.60031086,0.49860808,0.49999714,0.5026414,0.5016752,533,102,113,17,12,14,102,70,2,26,75
8052,26.21958,0.13584906,0.33677298,0.49302086,0.52675366,0.5001549,0.33275756,0.5008052,0.59000534,0.49810442,0.5000033,0.50263333,0.50198126,533,102,113,17,12,14,102,70,2,26,75
8053,24.439373,0.13679248,0.3377111,0.4977645,0.49838683,0.5001234,0.3337891,0.50049835,0.5996322,0.49788362,0.4999967,0.50261134,0.5018325,533,102,113,17,12,14,102,70,2,26,75
8054,26.230476,0.13584906,0.33677298,0.4930118,0.52678794,0.50018173,0.3327285,0.50053984,0.58954453,0.49845907,0.50000316,0.5026125,0.5020928,533,102,113,17,12,14,102,70,2,26,75
8055,24.425276,0.13679248,0.3377111,0.49769676,0.49723732,0.5001477,0.33367157,0.5005816,0.6000311,0.4978334,0.49999818,0.5026047,0.5017924,533,102,113,17,12,14,102,70,2,26,75
8056,26.499477,0.13584906,0.33677298,0.4928535,0.5284046,0.50016946,0.33262685,0.50068676,0.588548,0.4986356,0.5000011,0.5025869,0.5020086,533,102,113,17,12,14,102,70,2,26,75
8057,24.542187,0.13679248,0.33864915,0.49890432,0.4932937,0.5001224,0.33365571,0.50046676,0.60086334,0.4977526,0.49999914,0.5025858,0.5017286,533,102,113,17,12,14,102,70,2,26,75
8058,26.498852,0.13584906,0.33677298,0.49270877,0.5280892,0.5001712,0.33255932,0.50056535,0.5888557,0.49871215,0.5000018,0.5025817,0.50212085,533,102,113,17,12,14,102,70,2,26,75
8059,24.458195,0.13679248,0.3377111,0.4976837,0.49808452,0.5001407,0.3335251,0.50046676,0.5997652,0.4979137,0.49999776,0.5025823,0.5017866,533,102,113,17,12,14,102,70,2,26,75
8060,26.489042,0.13584906,0.33677298,0.49293435,0.5280323,0.50014514,0.33267453,0.5005933,0.58877707,0.4987497,0.50000334,0.5025607,0.5020007,533,102,113,17,12,14,102,70,2,26,75
8061,24.411074,0.13679248,0.33958727,0.4974334,0.49776444,0.50012547,0.33351788,0.5003811,0.5994213,0.4985299,0.49999613,0.502554,0.50183874,533,102,113,17,12,14,102,70,2,26,75
8062,26.4387,0.13584906,0.33864915,0.49313697,0.52783227,0.5001105,0.3328893,0.5004471,0.58914286,0.49834818,0.50000376,0.50256246,0.5020771,533,102,113,17,12,14,102,70,2,26,75
8063,24.47763,0.13679248,0.33958727,0.49830285,0.49537703,0.5000792,0.33362594,0.5005203,0.6007529,0.49759686,0.49999633,0.50255615,0.5017559,533,102,113,17,12,14,102,70,2,26,75
8064,26.76587,0.13584906,0.33864915,0.49277392,0.52953625,0.50015444,0.33274585,0.5006673,0.5879856,0.49873996,0.50000393,0.50253224,0.50198483,533,102,113,17,12,14,102,70,2,26,75
8065,24.602356,0.13679248,0.33958727,0.49936366,0.49279,0.50011826,0.3335314,0.5002827,0.6011446,0.49752024,0.49999627,0.5025364,0.50169235,533,102,113,17,12,14,102,70,2,26,75
8066,26.59952,0.13584906,0.33864915,0.4927016,0.52829874,0.5001806,0.33267134,0.50034523,0.58867854,0.49892116,0.5000041,0.50253946,0.50211906,533,102,113,17,12,14,102,70,2,26,75
8067,24.513454,0.13773584,0.33958727,0.49768063,0.49967405,0.5001558,0.33330503,0.50046426,0.5994159,0.49778253,0.49999627,0.50250757,0.5017931,533,102,113,17,12,14,102,70,2,26,75
8068,26.489443,0.13584906,0.33864915,0.49296948,0.5276532,0.50013447,0.33283833,0.50047415,0.588907,0.49886572,0.50000376,0.5025173,0.50205135,533,102,113,17,12,14,102,70,2,26,75
8069,24.488338,0.13773584,0.33958727,0.4976615,0.49924108,0.50013363,0.33329484,0.5005074,0.5997324,0.49759272,0.49999675,0.5025169,0.5017452,533,102,113,17,12,14,102,70,2,26,75
8070,26.750187,0.13584906,0.33864915,0.49290815,0.5291164,0.50011784,0.33285335,0.5006344,0.58799213,0.4989789,0.5000033,0.5024898,0.5019523,533,102,113,17,12,14,102,70,2,26,75
8071,24.551256,0.13679248,0.34052533,0.49874133,0.49499387,0.50010526,0.33337483,0.50029165,0.60003144,0.49838242,0.49999756,0.50249636,0.5016893,533,102,113,17,12,14,102,70,2,26,75
8072,26.522545,0.13584906,0.33864915,0.49302265,0.5278402,0.5001235,0.33303127,0.500309,0.5893967,0.49845985,0.5000022,0.5024815,0.50209075,533,102,113,17,12,14,102,70,2,26,75
8073,24.556673,0.13773584,0.34052533,0.49797925,0.5003443,0.50010663,0.3332887,0.500384,0.5994344,0.49747756,0.49999818,0.50247294,0.50175285,533,102,113,17,12,14,102,70,2,26,75
8074,26.451218,0.13584906,0.33864915,0.4930301,0.5273449,0.50013894,0.3330808,0.50053483,0.58913106,0.49886775,0.50000155,0.50248456,0.5019665,533,102,113,17,12,14,102,70,2,26,75
8075,24.52336,0.13773584,0.34052533,0.4978228,0.50003374,0.5001386,0.33317307,0.5001939,0.5995709,0.49748236,0.49999928,0.5024875,0.50180405,533,102,113,17,12,14,102,70,2,26,75
8076,26.669065,0.13584906,0.33864915,0.49295324,0.5285463,0.5001313,0.3330337,0.5002718,0.5883062,0.49905384,0.5000011,0.5024582,0.5020766,533,102,113,17,12,14,102,70,2,26,75
8077,24.623955,0.13773584,0.34052533,0.49897644,0.49636388,0.50011206,0.3331655,0.50037897,0.6003958,0.49743778,0.4999988,0.5024661,0.5016599,533,102,113,17,12,14,102,70,2,26,75
8078,26.699598,0.13584906,0.33864915,0.49274635,0.52847415,0.50014365,0.33296517,0.50058573,0.5885097,0.49909315,0.5000015,0.50247216,0.5019427,533,102,113,17,12,14,102,70,2,26,75
8079,24.583624,0.13773584,0.34052533,0.49775374,0.50084704,0.5001334,0.3330399,0.5003059,0.59947675,0.4974525,0.4999985,0.50245214,0.5017874,533,102,113,17,12,14,102,70,2,26,75
8080,26.676878,0.13679248,0.33864915,0.49294123,0.5283663,0.5001047,0.33308417,0.5003522,0.5883392,0.49923626,0.5000013,0.5024482,0.50205225,533,102,113,17,12,14,102,70,2,26,75
8081,24.502104,0.13773584,0.34052533,0.4976461,0.49972087,0.50011736,0.33307412,0.50031835,0.5993354,0.4982519,0.49999866,0.50243264,0.50171876,533,102,113,17,12,14,102,70,2,26,75
8082,26.698141,0.13679248,0.33864915,0.4931526,0.5286252,0.50008035,0.3332766,0.5004918,0.58867747,0.49872732,0.5000013,0.5024433,0.5018912,533,102,113,17,12,14,102,70,2,26,75
8083,24.701677,0.13773584,0.34052533,0.499343,0.49709725,0.500077,0.33319363,0.50023514,0.60040325,0.49708796,0.49999866,0.50243217,0.50166625,533,102,113,17,12,14,102,70,2,26,75
8084,26.640024,0.13679248,0.33864915,0.49277648,0.52807575,0.50015783,0.33312103,0.50049335,0.58876187,0.4992236,0.5000018,0.50242364,0.5019602,533,102,113,17,12,14,102,70,2,26,75
8085,24.660753,0.13773584,0.34052533,0.4977721,0.50232977,0.5001575,0.33312938,0.5001147,0.5991135,0.49734023,0.49999827,0.5024296,0.50179404,533,102,113,17,12,14,102,70,2,26,75
8086,26.63906,0.13679248,0.33864915,0.4930571,0.5279731,0.5001178,0.3331018,0.5001956,0.5886008,0.499344,0.50000155,0.5024337,0.5020412,533,102,113,17,12,14,102,70,2,26,75
8087,24.735863,0.13773584,0.33958727,0.49845305,0.50015855,0.50013447,0.33297485,0.50031954,0.59956163,0.49736136,0.49999923,0.502406,0.50166893,533,102,113,17,12,14,102,70,2,26,75
8088,26.630861,0.13679248,0.3377111,0.4927893,0.5279079,0.50012344,0.33300224,0.50050366,0.5887207,0.4993042,0.50000066,0.5024158,0.50192535,533,102,113,17,12,14,102,70,2,26,75
8089,24.601456,0.13773584,0.33958727,0.49721572,0.5029606,0.500142,0.3330519,0.5002405,0.5985733,0.4980382,0.49999943,0.5023994,0.5017851,533,102,113,17,12,14,102,70,2,26,75
8090,26.559965,0.13679248,0.33864915,0.49322277,0.5276348,0.50007105,0.33323196,0.5004117,0.5890969,0.4989684,0.5000005,0.5023928,0.50193185,533,102,113,17,12,14,102,70,2,26,75
8091,24.75657,0.13773584,0.33958727,0.49887595,0.499797,0.5000976,0.33317035,0.5001058,0.5997163,0.49723664,0.49999976,0.50238216,0.5017242,533,102,113,17,12,14,102,70,2,26,75
8092,26.606396,0.13679248,0.33864915,0.49285963,0.5278238,0.50014323,0.33309448,0.500168,0.5888449,0.49932432,0.5000002,0.5023957,0.5020823,533,102,113,17,12,14,102,70,2,26,75
8093,24.698902,0.13773584,0.33958727,0.49769157,0.50280035,0.5001458,0.33311197,0.5002585,0.599181,0.49723598,0.49999994,0.5023967,0.50173515,533,102,113,17,12,14,102,70,2,26,75
8094,26.789421,0.13679248,0.33864915,0.49297962,0.5287292,0.50010234,0.33307698,0.5004082,0.58822185,0.499432,0.5000006,0.5023724,0.50192213,533,102,113,17,12,14,102,70,2,26,75
8095,24.76529,0.13773584,0.33958727,0.4986665,0.4993166,0.50012684,0.33295727,0.5000481,0.60018104,0.49702165,0.49999958,0.50237995,0.5017131,533,102,113,17,12,14,102,70,2,26,75
8096,26.785076,0.13679248,0.33864915,0.4926083,0.52884465,0.5001203,0.33299565,0.50013024,0.5882025,0.49966866,0.50000066,0.50236964,0.5020754,533,102,113,17,12,14,102,70,2,26,75
8097,24.651001,0.13773584,0.33958727,0.4974382,0.5025859,0.5001328,0.33306584,0.5002434,0.5988933,0.49799335,0.499999,0.50237185,0.5017153,533,102,113,17,12,14,102,70,2,26,75
8098,26.683252,0.13679248,0.33958727,0.4931417,0.5282391,0.50005835,0.33324307,0.5004046,0.588853,0.4991128,0.50000125,0.5023503,0.5018804,533,102,113,17,12,14,102,70,2,26,75
8099,24.849367,0.13773584,0.34052533,0.49876472,0.5005252,0.500092,0.33306506,0.50014997,0.5998696,0.4969228,0.49999887,0.5023603,0.50167924,533,102,113,17,12,14,102,70,2,26,75
8100,26.632778,0.13679248,0.33958727,0.49271622,0.52792275,0.5001213,0.3330628,0.50021756,0.5888328,0.49949244,0.5000008,0.50236756,0.5020473,533,102,113,17,12,14,102,70,2,26,75
8101,24.801552,0.13773584,0.33958727,0.4975885,0.5042556,0.5001504,0.33310875,0.5001902,0.5989112,0.4972434,0.4999992,0.50234056,0.50172263,533,102,113,17,12,14,102,70,2,26,75
8102,26.782284,0.13679248,0.33958727,0.49300402,0.5285118,0.50009084,0.33307227,0.50033766,0.58832896,0.4995898,0.5000013,0.5023527,0.50189227,533,102,113,17,12,14,102,70,2,26,75
8103,24.832342,0.13773584,0.34052533,0.49867988,0.5005111,0.5001283,0.33307436,0.50010633,0.5999723,0.49695784,0.49999875,0.5023394,0.50170535,533,102,113,17,12,14,102,70,2,26,75
8104,26.769302,0.13679248,0.33958727,0.4926977,0.52866864,0.5001168,0.33302936,0.5001566,0.5882903,0.4997608,0.50000113,0.5023496,0.5020435,533,102,113,17,12,14,102,70,2,26,75
8105,24.708908,0.13773584,0.33958727,0.4974904,0.50352055,0.500139,0.33307797,0.5001292,0.5987749,0.49791625,0.4999985,0.50232065,0.5016943,533,102,113,17,12,14,102,70,2,26,75
8106,26.80123,0.13679248,0.33958727,0.49324882,0.52867955,0.5000537,0.33323553,0.5003158,0.5886025,0.49923858,0.5000021,0.50233203,0.5018462,533,102,113,17,12,14,102,70,2,26,75
8107,24.882278,0.13773584,0.33958727,0.4989279,0.50020856,0.5000929,0.3330683,0.50009614,0.60017204,0.49680406,0.49999756,0.50232255,0.5016643,533,102,113,17,12,14,102,70,2,26,75
8108,26.746155,0.13679248,0.33958727,0.49262607,0.5285373,0.5001265,0.33305788,0.5001446,0.58849543,0.49977732,0.50000226,0.5023337,0.502033,533,102,113,17,12,14,102,70,2,26,75
8109,24.994387,0.13773584,0.33958727,0.49852762,0.5030712,0.5001483,0.3331165,0.500109,0.5991764,0.4969829,0.49999842,0.502324,0.5016339,533,102,113,17,12,14,102,70,2,26,75
8110,26.568405,0.13679248,0.33958727,0.49287844,0.52724576,0.5001195,0.33307478,0.5001661,0.58917373,0.49972594,0.5000013,0.50231683,0.5019724,533,102,113,17,12,14,102,70,2,26,75
8111,24.947092,0.13773584,0.33958727,0.49719432,0.5071744,0.50015515,0.3331146,0.5002388,0.59814817,0.49736628,0.4999988,0.502303,0.5016731,533,102,113,17,12,14,102,70,2,26,75
8112,26.640858,0.13679248,0.33958727,0.49325147,0.52756643,0.5000597,0.3330823,0.50036067,0.588863,0.4996207,0.5000018,0.502315,0.5018253,533,102,113,17,12,14,102,70,2,26,75
8113,24.835897,0.13773584,0.33958727,0.4979622,0.50315785,0.50011635,0.33294538,0.5000316,0.59877664,0.49776992,0.49999812,0.50228876,0.50169045,533,102,113,17,12,14,102,70,2,26,75
8114,26.732628,0.13679248,0.33958727,0.49305415,0.5283488,0.50007725,0.33313712,0.50008017,0.58890843,0.4993269,0.50000113,0.5023032,0.50198257,533,102,113,17,12,14,102,70,2,26,75
8115,24.969316,0.13773584,0.33864915,0.49882376,0.5014911,0.49958643,0.33318174,0.5001571,0.59956956,0.49692073,0.49999958,0.50231594,0.50199836,533,102,113,17,12,14,102,70,2,26,75
8116,26.668623,0.13679248,0.33958727,0.49273407,0.5276161,0.5003324,0.33309087,0.50041,0.58886856,0.4997471,0.50000024,0.50229317,0.5020154,533,102,113,17,12,14,102,70,2,26,75
8117,24.918587,0.13773584,0.33958727,0.49755827,0.5053974,0.50030345,0.3331215,0.50004166,0.5987676,0.49709496,0.5000002,0.50230664,0.5017757,533,102,113,17,12,14,102,70,2,26,75
8118,26.796244,0.13679248,0.33958727,0.49300742,0.5284399,0.5001517,0.33309233,0.50009394,0.58840054,0.49980682,0.50000006,0.5022992,0.5019672,533,102,113,17,12,14,102,70,2,26,75
8119,24.94178,0.13773584,0.33958727,0.49869153,0.5018357,0.5001402,0.3331098,0.5001558,0.5997312,0.49699226,0.49999985,0.50230813,0.50160134,533,102,113,17,12,14,102,70,2,26,75
8120,26.91,0.13679248,0.33958727,0.4927014,0.5292288,0.5001106,0.33305174,0.50038564,0.58801615,0.4999546,0.5000006,0.5022872,0.5018433,533,102,113,17,12,14,102,70,2,26,75
8121,24.903927,0.13773584,0.33958727,0.4983274,0.5021397,0.50012594,0.3329642,0.5000037,0.5991364,0.4977213,0.49999967,0.5022983,0.5016374,533,102,113,17,12,14,102,70,2,26,75
8122,26.66587,0.13679248,0.33958727,0.4928951,0.5280603,0.50007725,0.3331882,0.50004977,0.58930874,0.49941793,0.5000007,0.50229084,0.50197965,533,102,113,17,12,14,102,70,2,26,75
8123,25.16041,0.13773584,0.33958727,0.49857974,0.50455827,0.49958757,0.33323386,0.50003946,0.59858125,0.49705592,0.49999934,0.50228965,0.501981,533,102,113,17,12,14,102,70,2,26,75
8124,26.513344,0.13679248,0.33958727,0.49298742,0.52638257,0.5003159,0.33313072,0.50025636,0.5896901,0.49957842,0.5000007,0.5022808,0.50198346,533,102,113,17,12,14,102,70,2,26,75
8125,25.083517,0.13773584,0.33958727,0.49710944,0.5084968,0.50030005,0.33315286,0.5000242,0.5976216,0.4974431,0.49999928,0.50229263,0.5017771,533,102,113,17,12,14,102,70,2,26,75
8126,26.56412,0.13679248,0.33958727,0.4933092,0.5268808,0.50013167,0.33310592,0.50009114,0.5893197,0.49957734,0.50000054,0.5022681,0.5019276,533,102,113,17,12,14,102,70,2,26,75
8127,25.010927,0.13773584,0.33958727,0.49807748,0.50447893,0.5001358,0.3329605,0.5001024,0.5988698,0.49715462,0.49999976,0.5022823,0.50160605,533,102,113,17,12,14,102,70,2,26,75
8128,26.845413,0.13679248,0.33958727,0.49276954,0.52889705,0.50009215,0.33298516,0.50030524,0.58828795,0.49987623,0.5000001,0.50227416,0.5018198,533,102,113,17,12,14,102,70,2,26,75
8129,24.884392,0.13773584,0.33958727,0.498394,0.5018081,0.5001055,0.33307806,0.50003475,0.59921193,0.4977555,0.49999994,0.50228274,0.5016195,533,102,113,17,12,14,102,70,2,26,75
8130,26.772217,0.13679248,0.33958727,0.49282527,0.5287146,0.50008106,0.3332261,0.50031793,0.58893734,0.49943095,0.50000006,0.50226057,0.5018359,533,102,113,17,12,14,102,70,2,26,75
8131,25.106577,0.13773584,0.33958727,0.49893907,0.5026247,0.49956304,0.3332495,0.49994084,0.5992942,0.49691668,0.50000036,0.5022721,0.5020152,533,102,113,17,12,14,102,70,2,26,75
8132,26.661692,0.13679248,0.33958727,0.49267632,0.5275054,0.5003291,0.33314392,0.5000222,0.5891227,0.49979618,0.49999994,0.502265,0.5021202,533,102,113,17,12,14,102,70,2,26,75
8133,25.058588,0.13773584,0.33958727,0.49743313,0.507157,0.50029075,0.33318332,0.50002044,0.59824455,0.4972903,0.49999985,0.5022612,0.50169426,533,102,113,17,12,14,102,70,2,26,75
8134,26.74722,0.13679248,0.33958727,0.49306196,0.52807117,0.5001245,0.3331281,0.50017923,0.5887562,0.49982518,0.49999985,0.50226307,0.50182235,533,102,113,17,12,14,102,70,2,26,75
8135,25.042532,0.13773584,0.33958727,0.4983746,0.50359035,0.5001411,0.33297315,0.49994135,0.59932995,0.4969896,0.5000002,0.5022648,0.50163424,533,102,113,17,12,14,102,70,2,26,75
8136,26.853361,0.13679248,0.33958727,0.49257803,0.52907926,0.50005716,0.3330013,0.50002044,0.58827865,0.5000917,0.5000003,0.5022607,0.5019752,533,102,113,17,12,14,102,70,2,26,75
8137,24.98289,0.13773584,0.33958727,0.49839827,0.5031673,0.50011206,0.33310243,0.5000233,0.59885925,0.49773967,0.4999996,0.5022502,0.50155985,533,102,113,17,12,14,102,70,2,26,75
8138,26.691708,0.13679248,0.33958727,0.49290836,0.5281661,0.50004417,0.33322194,0.50028646,0.5893183,0.49939966,0.5000006,0.50225407,0.5018016,533,102,113,17,12,14,102,70,2,26,75
8139,25.20508,0.13773584,0.33958727,0.4986949,0.50450784,0.49957758,0.333247,0.49989918,0.59867156,0.49715304,0.4999996,0.5022525,0.50198764,533,102,113,17,12,14,102,70,2,26,75
8140,26.616343,0.13679248,0.33958727,0.49278367,0.5272564,0.50042367,0.3331425,0.4999974,0.589423,0.4997147,0.5000001,0.5022404,0.50199926,533,102,113,17,12,14,102,70,2,26,75
8141,25.114399,0.13773584,0.34052533,0.49728286,0.5081287,0.5003128,0.33318275,0.5000862,0.5979852,0.4972895,0.4999999,0.50223565,0.5016268,533,102,113,17,12,14,102,70,2,26,75
