Epoch,Loss,PhatBar_1,PhatBar_2,PhatBar_3,PhatBar_4,PhatBar_5,S,S_1,S_2,S_3,S_4,S_5,TestingError,TrainingError
4047,0.075389192,0.644670248,0.652272165,0.592045188,0.489815533,0.55171454,369,71,83,69,64,82,0.188000023,0.212000012
4048,0.075145051,0.644392431,0.652284682,0.591822505,0.490027726,0.551825404,369,71,83,69,64,82,0.189999998,0.212000012
4049,0.07492125,0.644121647,0.652302206,0.591599047,0.490239978,0.551929712,369,71,83,69,64,82,0.191999972,0.209999979
4050,0.074669704,0.643855035,0.652297139,0.591398597,0.490448266,0.552028418,369,71,83,69,64,82,0.194000006,0.213999987
4051,0.074439093,0.643611729,0.652289033,0.591198146,0.490647584,0.552124977,369,71,83,69,64,82,0.194000006,0.212000012
4052,0.074208528,0.643370748,0.652264416,0.591046572,0.490852058,0.552212656,369,71,83,69,64,82,0.194000006,0.212000012
4053,0.07396099,0.643134654,0.652225375,0.590897441,0.491047353,0.552300155,369,71,83,69,64,82,0.194000006,0.212000012
4054,0.073755994,0.642910659,0.652200937,0.590724647,0.491235137,0.55238378,369,71,83,69,64,82,0.194000006,0.213999987
4055,0.07349807,0.642675579,0.652139962,0.590604246,0.491436064,0.55245924,369,71,83,69,64,82,0.194000006,0.212000012
4056,0.073276639,0.642459452,0.652088165,0.590478539,0.491623938,0.552533984,369,71,83,69,64,82,0.194000006,0.213999987
4057,0.073055193,0.642282486,0.652011156,0.590350747,0.491812617,0.552605867,369,71,83,69,64,82,0.194000006,0.213999987
4058,0.072843194,0.642115474,0.651939869,0.590222538,0.491991162,0.552675784,369,71,83,69,64,82,0.194000006,0.213999987
4059,0.072649047,0.641974568,0.651862502,0.590102017,0.492160231,0.552740932,369,71,83,69,64,82,0.19599998,0.213999987
4060,0.072413966,0.641811669,0.651780009,0.589989483,0.492339849,0.55280149,369,71,83,69,64,82,0.19599998,0.213999987
4061,0.072220817,0.641671181,0.651696801,0.589874327,0.492497981,0.5528633,369,71,83,69,64,82,0.19599998,0.212000012
4062,0.072029896,0.641572595,0.651596606,0.58977139,0.492647111,0.552919269,369,71,83,69,64,82,0.19599998,0.212000012
4063,0.071823478,0.641422033,0.651521862,0.589649558,0.492817789,0.552971184,369,71,83,69,64,82,0.194000006,0.212000012
4064,0.071651496,0.641322494,0.651435256,0.589537144,0.492956638,0.553023815,369,71,83,69,64,82,0.19599998,0.212000012
4065,0.071432285,0.641177595,0.651342571,0.589431405,0.49312526,0.553063929,369,71,83,69,64,82,0.19599998,0.212000012
4066,0.071264446,0.641068339,0.651265919,0.5893116,0.493289948,0.553095043,369,71,83,69,64,82,0.19599998,0.212000012
4067,0.071067922,0.640950799,0.651176095,0.589211762,0.493463516,0.55312109,369,71,83,69,64,82,0.194000006,0.213999987
4068,0.070912391,0.640835226,0.651101232,0.589108467,0.493621618,0.553151369,369,71,83,69,64,82,0.194000006,0.213999987
4069,0.07069166,0.640733719,0.650981307,0.589025557,0.493789852,0.553168118,369,71,83,69,64,82,0.194000006,0.212000012
4070,0.070541479,0.640622437,0.650910556,0.588930368,0.493950844,0.553182125,369,71,83,69,64,82,0.194000006,0.209999979
4071,0.070347764,0.640509129,0.650815129,0.588845432,0.494109154,0.553198814,369,71,83,69,64,82,0.194000006,0.209999979
4072,0.070179597,0.64040184,0.650741696,0.588750839,0.494260997,0.553212821,369,71,83,69,64,82,0.194000006,0.209999979
4073,0.070058651,0.640295744,0.650723994,0.588613033,0.494405597,0.553228021,369,71,83,69,64,82,0.194000006,0.209999979
4074,0.069879793,0.64018929,0.650665581,0.58849144,0.494554132,0.553241014,369,71,83,69,64,82,0.194000006,0.209999979
4075,0.069718219,0.640068114,0.650624931,0.588375688,0.494696617,0.553256869,369,71,83,69,64,82,0.189999998,0.212000012
4076,0.069599971,0.640010238,0.650568128,0.588265002,0.494822264,0.553270876,369,71,83,69,64,82,0.189999998,0.208000004
4077,0.069416136,0.639882386,0.650500953,0.588175416,0.494964778,0.553285241,369,71,83,69,64,82,0.189999998,0.209999979
4078,0.069305278,0.639792025,0.650469899,0.588065386,0.495096713,0.553297937,369,71,83,69,64,82,0.189999998,0.209999979
4079,0.069130234,0.639695764,0.650384724,0.587992668,0.495225698,0.553315759,369,71,83,69,64,82,0.189999998,0.209999979
4080,0.068988807,0.639582813,0.650344312,0.587892056,0.495366216,0.553328335,369,71,83,69,64,82,0.189999998,0.209999979
4081,0.068866059,0.639471591,0.650327742,0.587771475,0.495489836,0.553346097,369,71,83,69,64,82,0.189999998,0.209999979
4082,0.068706676,0.639392674,0.650243819,0.587678194,0.495602608,0.553362429,369,71,83,69,64,82,0.189999998,0.20599997
4083,0.068573281,0.639309764,0.650177419,0.587604105,0.495715141,0.553379178,369,71,83,69,64,82,0.189999998,0.208000004
4084,0.068427853,0.639191926,0.650127113,0.587528229,0.495843768,0.553392529,369,71,83,69,64,82,0.189999998,0.208000004
4085,0.068291798,0.63910234,0.65007782,0.587431073,0.495950848,0.553409636,369,71,83,69,64,82,0.188000023,0.208000004
4086,0.068169586,0.639024734,0.650046945,0.58732301,0.496053785,0.553426921,369,71,83,69,64,82,0.188000023,0.208000004
4087,0.067973286,0.638919473,0.649936736,0.587246656,0.496162802,0.553444624,369,71,83,69,64,82,0.188000023,0.20599997
4088,0.067843556,0.638870537,0.649849951,0.587183714,0.496255219,0.553460479,369,71,83,69,64,82,0.188000023,0.20599997
4089,0.067671999,0.638767183,0.649760902,0.58713311,0.496367574,0.553473592,369,71,83,69,64,82,0.188000023,0.20599997
4090,0.067548908,0.638718486,0.649687409,0.587058544,0.496457696,0.553490102,369,71,83,69,64,82,0.188000023,0.20599997
4091,0.067363769,0.638644159,0.649572313,0.586988807,0.49654907,0.553507388,369,71,83,69,64,82,0.188000023,0.20599997
4092,0.067206539,0.638554752,0.649484158,0.586915016,0.496647656,0.553522587,369,71,83,69,64,82,0.188000023,0.20599997
4093,0.0670489,0.638507664,0.649374425,0.586871088,0.496732563,0.553536832,369,71,83,69,64,82,0.188000023,0.20599997
4094,0.066877134,0.638411283,0.649280608,0.586807668,0.496827811,0.553552687,369,71,83,69,64,82,0.188000023,0.208000004
4095,0.066723205,0.638355196,0.649190724,0.58671838,0.496909142,0.55356729,369,71,83,69,64,82,0.188000023,0.208000004
4096,0.06652955,0.638261795,0.649095178,0.586649299,0.496999621,0.553583086,369,71,83,69,64,82,0.189999998,0.20599997
4097,0.066396497,0.63820076,0.649026871,0.586546957,0.497084856,0.553596795,369,71,83,69,64,82,0.189999998,0.208000004
4098,0.066259064,0.638144433,0.648966014,0.586448014,0.497162342,0.55361104,369,71,83,69,64,82,0.189999998,0.208000004
4099,0.066096298,0.63808316,0.648878157,0.586367369,0.497244239,0.553623617,369,71,83,69,64,82,0.189999998,0.208000004
4100,0.065962225,0.63801986,0.648812532,0.58628428,0.497319877,0.553638697,369,71,83,69,64,82,0.189999998,0.208000004
4101,0.065748617,0.637947857,0.648676693,0.586223781,0.497395813,0.553654313,369,71,83,69,64,82,0.188000023,0.208000004
4102,0.065619655,0.637898088,0.648584485,0.586163402,0.497468919,0.553667188,369,71,83,69,64,82,0.188000023,0.208000004
4103,0.065456383,0.637826741,0.648489237,0.586105168,0.497545063,0.553681135,369,71,83,69,64,82,0.18599999,0.208000004
4104,0.065257959,0.637779891,0.648372293,0.586042285,0.497613639,0.553694725,369,71,83,69,64,82,0.18599999,0.208000004
4105,0.065115578,0.637731493,0.648280621,0.585968137,0.497682631,0.553707838,369,71,83,69,64,82,0.188000023,0.208000004
4106,0.064944193,0.637675464,0.648170888,0.585900247,0.497750282,0.553721189,369,71,83,69,64,82,0.188000023,0.208000004
4107,0.064782731,0.637645841,0.64805758,0.585835159,0.497813225,0.553733289,369,71,83,69,64,82,0.188000023,0.208000004
4108,0.064622387,0.637578905,0.647967815,0.585762203,0.497883111,0.553745806,369,71,83,69,64,82,0.188000023,0.208000004
4109,0.064436682,0.637552857,0.647839248,0.585700035,0.497938514,0.553757906,369,71,83,69,64,82,0.188000023,0.20599997
4110,0.064292744,0.637492597,0.647760987,0.585625172,0.498009324,0.553765774,369,71,83,69,64,82,0.188000023,0.20599997
4111,0.064104699,0.637452781,0.647635281,0.585564137,0.498069733,0.553776741,369,71,83,69,64,82,0.188000023,0.20599997
4112,0.063920461,0.637410939,0.647530258,0.585499108,0.49814111,0.553780675,369,71,83,69,64,82,0.18599999,0.203999996
4113,0.063774236,0.637440562,0.64738369,0.585442364,0.498199046,0.553790331,369,71,83,69,64,82,0.18599999,0.208000004
4114,0.063562743,0.637465358,0.647213936,0.585392058,0.498264372,0.553795636,369,71,83,69,64,82,0.18599999,0.208000004
4115,0.063438587,0.637410581,0.647136688,0.585319877,0.498337805,0.553799391,369,71,83,69,64,82,0.18599999,0.20599997
4116,0.063229777,0.637404382,0.6469872,0.585261226,0.498402983,0.553809524,369,71,83,69,64,82,0.18599999,0.20599997
4117,0.063077144,0.637474358,0.64682883,0.58520323,0.498444289,0.553816199,369,71,83,69,64,82,0.18599999,0.203999996
4118,0.062902272,0.637418747,0.646714568,0.585136056,0.498558402,0.553807318,369,71,83,69,64,82,0.18599999,0.203999996
4119,0.062789977,0.637388945,0.646653831,0.585057378,0.498602748,0.553815961,369,71,83,69,64,82,0.18599999,0.20599997
4120,0.06259387,0.637395859,0.646477699,0.585024297,0.498659313,0.553826034,369,71,83,69,64,82,0.18599999,0.208000004
4121,0.062349975,0.637415171,0.646290958,0.584996104,0.498705029,0.553835869,369,71,83,69,64,82,0.184000015,0.208000004
4122,0.062160529,0.637455642,0.646115482,0.584962368,0.498764187,0.553833723,369,71,83,69,64,82,0.184000015,0.208000004
4123,0.062012505,0.637444198,0.645993769,0.584912777,0.498852968,0.553821445,369,71,83,69,64,82,0.18599999,0.208000004
4124,0.061866879,0.637337744,0.645923793,0.584861457,0.498950273,0.553805351,369,71,83,69,64,82,0.18599999,0.208000004
4125,0.061699145,0.637325585,0.645805597,0.584816456,0.499000609,0.553808987,369,71,83,69,64,82,0.18599999,0.20599997
4126,0.061440967,0.637286663,0.645635784,0.584778786,0.499066353,0.553811729,369,71,83,69,64,82,0.18599999,0.209999979
4127,0.061150827,0.637283087,0.645449102,0.584748089,0.499106467,0.553819537,369,71,83,69,64,82,0.18599999,0.208000004
4128,0.061037786,0.637319803,0.645333052,0.584699452,0.499149382,0.553807616,369,71,83,69,64,82,0.18599999,0.209999979
4129,0.060865629,0.637268662,0.645213485,0.584650874,0.499240518,0.553796649,369,71,83,69,64,82,0.18599999,0.208000004
4130,0.060639288,0.637226224,0.645093322,0.584604681,0.499335468,0.553780138,369,71,83,69,64,82,0.18599999,0.208000004
4131,0.060418442,0.637199104,0.644921958,0.584572256,0.499380141,0.553787351,369,71,83,69,64,82,0.188000023,0.209999979
4132,0.060209572,0.637209773,0.64477241,0.584528446,0.499422789,0.553783298,369,71,83,69,64,82,0.188000023,0.209999979
4133,0.060036786,0.637217104,0.644669414,0.58447665,0.499472141,0.553774595,369,71,83,69,64,82,0.189999998,0.209999979
4134,0.059834726,0.637131393,0.644533694,0.58445245,0.499558628,0.553772509,369,71,83,69,64,82,0.189999998,0.209999979
4135,0.05960517,0.637139022,0.644356668,0.58443886,0.499582142,0.553777277,369,71,83,69,64,82,0.189999998,0.209999979
4136,0.059379157,0.637092054,0.644239426,0.584397614,0.499680817,0.553750455,369,71,83,69,64,82,0.189999998,0.209999979
4137,0.059148155,0.637050629,0.644079626,0.584379017,0.499699205,0.553752065,369,71,83,69,64,82,0.191999972,0.213999987
4138,0.058861505,0.637010872,0.643910944,0.584369361,0.49974817,0.553751469,369,71,83,69,64,82,0.191999972,0.213999987
4139,0.058698703,0.637016416,0.643819988,0.584331155,0.499788225,0.553742945,369,71,83,69,64,82,0.191999972,0.212000012
4140,0.058456004,0.636945963,0.643673837,0.584312081,0.499853551,0.553739905,369,71,83,69,64,82,0.191999972,0.208000004
4141,0.058200791,0.636834025,0.643533707,0.584289193,0.49991253,0.553735435,369,71,83,69,64,82,0.191999972,0.209999979
4142,0.058099557,0.636810124,0.64346534,0.584238887,0.499998122,0.55370456,369,71,83,69,64,82,0.194000006,0.209999979
4143,0.057851318,0.636751711,0.643330932,0.584218979,0.500048161,0.553701937,369,71,83,69,64,82,0.19599998,0.209999979
4144,0.05744784,0.636652589,0.643188536,0.584203959,0.500083029,0.553702831,369,71,83,69,64,82,0.19599998,0.208000004
4145,0.057376653,0.636629224,0.643137753,0.584151387,0.500136554,0.553687155,369,71,83,69,64,82,0.194000006,0.208000004
4146,0.056940977,0.636589348,0.642849088,0.584185004,0.500176787,0.55368948,369,71,83,69,64,82,0.194000006,0.209999979
4147,0.05685759,0.636611998,0.642784297,0.584130347,0.500252247,0.553646743,369,71,83,69,64,82,0.19599998,0.208000004
4148,0.056656979,0.636529148,0.642669797,0.584096313,0.500340343,0.553629696,369,71,83,69,64,82,0.19599998,0.209999979
4149,0.056201093,0.636492848,0.642506182,0.584071875,0.500384748,0.55362469,369,71,83,69,64,82,0.19599998,0.208000004
4150,0.056118201,0.636429429,0.642453134,0.584014356,0.500439286,0.553626537,369,71,83,69,64,82,0.19599998,0.208000004
4151,0.055648323,0.636380613,0.642158091,0.584032834,0.500470877,0.553628623,369,71,83,69,64,82,0.19599998,0.208000004
4152,0.055467822,0.636344612,0.642051995,0.583989382,0.500585139,0.553584516,369,71,83,69,64,82,0.198000014,0.209999979
4153,0.055291343,0.636288702,0.641956091,0.583957016,0.500629187,0.553581536,369,71,83,69,64,82,0.199999988,0.209999979
4154,0.054811463,0.636250257,0.641787589,0.583957791,0.500656009,0.553585112,369,71,83,69,64,82,0.199999988,0.20599997
4155,0.05463573,0.636209726,0.641674876,0.58394897,0.500703394,0.553585291,369,71,83,69,64,82,0.199999988,0.20599997
4156,0.054184582,0.636173904,0.641424537,0.583981276,0.500732422,0.553585172,369,71,83,69,64,82,0.198000014,0.208000004
4157,0.05409224,0.63614732,0.641334414,0.5839504,0.500821233,0.553554237,369,71,83,69,64,82,0.199999988,0.20599997
4158,0.053982321,0.636092842,0.641239345,0.583937466,0.500865221,0.553548455,369,71,83,69,64,82,0.199999988,0.203999996
4159,0.053403068,0.636059225,0.641011,0.583944201,0.500891507,0.553556979,369,71,83,69,64,82,0.202000022,0.202000022
4160,0.053229406,0.636013091,0.640900791,0.583919764,0.500935078,0.553560913,369,71,83,69,64,82,0.202000022,0.202000022
4161,0.052850164,0.635966659,0.640675426,0.583927512,0.500971079,0.55356276,369,71,83,69,64,82,0.199999988,0.203999996
4162,0.052739818,0.635952294,0.640518069,0.583955467,0.501060188,0.553525209,369,71,83,69,64,82,0.199999988,0.203999996
4163,0.052535519,0.635920167,0.64033258,0.583997548,0.501075506,0.55352962,369,71,83,69,64,82,0.198000014,0.203999996
4164,0.05198038,0.635875165,0.640050113,0.584052145,0.501107931,0.553536832,369,71,83,69,64,82,0.19599998,0.199999988
4165,0.051844228,0.63583833,0.639892161,0.584077954,0.501160681,0.553534567,369,71,83,69,64,82,0.194000006,0.199999988
4166,0.051471967,0.635815501,0.639576137,0.584162235,0.501175344,0.553544879,369,71,83,69,64,82,0.194000006,0.202000022
4167,0.051213589,0.635780156,0.639374435,0.58419627,0.501246095,0.553525031,369,71,83,69,64,82,0.194000006,0.202000022
4168,0.051063355,0.635724604,0.639232635,0.584200263,0.501286745,0.553527832,369,71,83,69,64,82,0.194000006,0.202000022
4169,0.050631434,0.635689616,0.639024317,0.584217608,0.501315653,0.553529978,369,71,83,69,64,82,0.194000006,0.199999988
4170,0.050499674,0.635642648,0.638882637,0.584216535,0.501364946,0.553541481,369,71,83,69,64,82,0.194000006,0.199999988
4171,0.050107874,0.635611355,0.638575971,0.584256589,0.501381338,0.553546906,369,71,83,69,64,82,0.191999972,0.199999988
4172,0.049946118,0.63555944,0.638430417,0.584247231,0.501456499,0.553523481,369,71,83,69,64,82,0.191999972,0.199999988
4173,0.049795751,0.635523379,0.638278365,0.58424896,0.501479745,0.553525269,369,71,83,69,64,82,0.191999972,0.198000014
4174,0.049266875,0.63547039,0.6380319,0.584260643,0.501511276,0.553524911,369,71,83,69,64,82,0.191999972,0.198000014
4175,0.049041715,0.635410547,0.637854874,0.584260285,0.501555443,0.553530455,369,71,83,69,64,82,0.191999972,0.199999988
4176,0.048697963,0.63535738,0.637546659,0.584311783,0.501582384,0.553536475,369,71,83,69,64,82,0.189999998,0.202000022
4177,0.048544772,0.635314107,0.637415409,0.584289432,0.501630664,0.553520858,369,71,83,69,64,82,0.191999972,0.202000022
4178,0.048384588,0.635267258,0.637268662,0.58427912,0.50165844,0.553523898,369,71,83,69,64,82,0.191999972,0.202000022
4179,0.048142526,0.635223687,0.637090027,0.58428371,0.501680434,0.553522646,369,71,83,69,64,82,0.184000015,0.199999988
4180,0.047717553,0.635153651,0.636905551,0.584274054,0.501689196,0.553525746,369,71,83,69,64,82,0.189999998,0.202000022
4181,0.047579676,0.63508594,0.636774421,0.584264874,0.501739323,0.553528607,369,71,83,69,64,82,0.191999972,0.202000022
4182,0.047197092,0.635033846,0.63644278,0.584304094,0.501760483,0.553527296,369,71,83,69,64,82,0.189999998,0.202000022
4183,0.047050208,0.634985507,0.63632673,0.584276557,0.501802206,0.553515732,369,71,83,69,64,82,0.189999998,0.203999996
4184,0.046888415,0.634936452,0.636229157,0.584231198,0.501818955,0.553508997,369,71,83,69,64,82,0.189999998,0.203999996
4185,0.046575643,0.634861708,0.636071682,0.584189177,0.501848459,0.553511679,369,71,83,69,64,82,0.184000015,0.202000022
4186,0.046299499,0.634821832,0.636014342,0.58409977,0.501838207,0.553504944,369,71,83,69,64,82,0.189999998,0.202000022
4187,0.046048511,0.63475883,0.635885119,0.58403945,0.50186944,0.553502917,369,71,83,69,64,82,0.18599999,0.203999996
4188,0.045759011,0.63470161,0.635663807,0.58402729,0.501898348,0.553496718,369,71,83,69,64,82,0.18599999,0.203999996
4189,0.045559425,0.634641647,0.635565579,0.583947361,0.501940608,0.553493202,369,71,83,69,64,82,0.184000015,0.209999979
4190,0.045309372,0.63457489,0.635471404,0.583889365,0.501953483,0.553487897,369,71,83,69,64,82,0.188000023,0.209999979
4191,0.045092896,0.634523571,0.635371685,0.583812296,0.501977205,0.553489566,369,71,83,69,64,82,0.181999981,0.212000012
4192,0.044918116,0.634441137,0.635251164,0.583760679,0.501994967,0.55349642,369,71,83,69,64,82,0.188000023,0.203999996
4193,0.044657167,0.634396493,0.635107756,0.583731949,0.502025962,0.553471804,369,71,83,69,64,82,0.188000023,0.213999987
4194,0.044478457,0.634322882,0.635040164,0.583681524,0.502061963,0.553460121,369,71,83,69,64,82,0.188000023,0.213999987
4195,0.044207674,0.634273231,0.634879172,0.58362776,0.502083898,0.553457797,369,71,83,69,64,82,0.184000015,0.212000012
4196,0.044019151,0.634226322,0.634766757,0.583595157,0.502096176,0.553446412,369,71,83,69,64,82,0.189999998,0.208000004
4197,0.043837488,0.634194791,0.634608269,0.583567321,0.502118468,0.553428829,369,71,83,69,64,82,0.189999998,0.213999987
4198,0.043683726,0.634110272,0.634526849,0.583492279,0.50216043,0.5534271,369,71,83,69,64,82,0.184000015,0.213999987
4199,0.043582853,0.634070814,0.634448826,0.583444715,0.502169013,0.553409159,369,71,83,69,64,82,0.184000015,0.202000022
4200,0.043458577,0.63404417,0.634389937,0.583364308,0.502137661,0.553416014,369,71,83,69,64,82,0.189999998,0.20599997
4201,0.043241173,0.633974135,0.634326458,0.583252609,0.502181888,0.553408861,369,71,83,69,64,82,0.189999998,0.216000021
